uid,active_days,avg_duration,sessions,avg_pageview,total_pageview,avg_event,total_event,mobile,tablet,desktop,Email,(Other),Paid Search,Organic Search,Referral,Social,Direct,forum,triage,community
18965c177bbbc85f9083b927fb33e695,1,51.0,1,3.0,3,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
18a1d769a2f9857d0983ace3f212d4a4,2,1.0,3,1.0,3,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18a4a7868bc1a3ef43a573b8dd4b4c0a,5,300.0,2,5.5,11,2.5,5,0,0,1,0,0,0,1,1,0,0,0,0,0
18b1230101fa2d91732e22f600ac6142,1,96.0,1,2.0,2,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
18bb7b7f6fb9bf64feee2f9525c1bf14,2,196.0,2,5.5,11,2.0,4,0,0,1,0,0,0,1,1,0,0,0,0,0
18c3c6885e058f2df1a52b2d41321e21,62,31.0,6,1.83,11,0.67,4,1,0,1,0,0,0,1,1,0,0,0,0,0
18d33f46602c88e1908ebad32fdb0cca,93,143.78,9,3.0,27,0.33,3,1,0,1,0,0,1,1,0,0,0,1,0,0
18d476d6ddac419c9b2c4accfbe007da,1,2215.0,1,3.0,3,2.0,2,0,0,1,0,0,0,1,0,0,0,0,0,0
18e0fc7ab79a9eba1837f472357c5b04,1,304.0,1,3.0,3,2.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0
18e9aec4770be33aeb87897cd3d40282,7,39.0,2,2.5,5,0.5,1,0,0,1,0,0,0,1,0,0,1,0,0,0
18fbee9fbcd6329acece3f942cd45547,333,306.11,18,3.56,64,2.0,36,0,0,1,0,0,1,1,1,1,0,1,0,0
18fcb64c50019363edb7094993b4a5e5,1,397.0,1,3.0,3,2.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0
1923d9679375d7017d5fce5d5d8ba5fa,1,74.0,1,2.0,2,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1925a7e3cfe6194ed008897a1c70dbc2,39,1.0,3,1.0,3,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
192706f73850af76057eab2719c41b9b,63,7.2,5,1.6,8,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
192945859e5d091fac005edf52aa0d7d,1,99.0,1,2.0,2,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
192a96e34eff2ad532cda54cd09a40c5,2,141.33,3,2.0,6,0.33,1,0,0,1,0,0,0,1,1,0,0,0,0,0
19331f7af13156383d9be15f8ba8cc1c,86,44.33,3,2.67,8,0.67,2,0,0,1,0,0,0,1,0,0,1,0,0,0
1952ee9c1ebe2a63a33bbb88f78c43e5,1,26.0,1,1.0,1,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
196034217335f718bbd7b440c924c689,3,37.33,3,3.33,10,0.67,2,0,0,1,0,0,0,1,0,0,1,0,0,0
19708b57f354fa578548057a52fdcbbb,1,757.67,3,4.0,12,1.67,5,1,0,0,0,0,0,0,0,0,1,1,0,0
1970b7a2ac8010a6adc60ae7d3ce3795,1,438.0,1,2.0,2,2.0,2,1,0,0,0,0,1,0,0,0,0,1,0,0
1988f2e3126db923ad73c75b7578bbd0,1,452.0,2,16.5,33,3.5,7,0,0,1,0,0,0,0,0,0,1,1,0,0
1992b8cb487bbbffed7f76bdae27f0a9,1,29.0,1,3.0,3,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19acb990b1e2e6334ffa6b0210ed60da,1,98.0,1,3.0,3,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
19bab77d8bf82e6bfb35a61ace56720a,2,256.25,4,1.75,7,1.0,4,0,0,1,0,0,0,1,0,0,1,0,0,0
19d4bff184ac5b5c480749593c5fa851,1,665.0,1,3.0,3,2.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0
19d58f5aec46b79ef96a883b9cad561c,1,28.0,1,1.0,1,1.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
19de3c0a62a4732c4b6e3ea945a48316,2,161.4,5,2.2,11,1.6,8,0,0,1,0,0,0,1,0,0,1,0,0,0
19e046d950d5206d069a31c17c031f70,1,24.0,1,2.0,2,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19e790b72311238aba999a76b0be0750,1,175.5,2,2.5,5,2.5,5,0,1,0,0,0,0,1,0,0,0,1,0,0
19f62a685b7a086f9bb90382df69444e,8,477.14,7,5.14,36,1.71,12,0,0,1,0,0,0,1,0,0,1,1,0,0
1a0462ff34c4d49f9468545abae4e6ce,242,276.71,7,6.29,44,2.14,15,1,0,0,0,0,1,1,0,0,1,0,0,0
1a0597b4f66760222209eebbc71e5bd0,1,4.5,2,1.5,3,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1a0a389ebcf6c35631210f3b0e58754e,1,30.0,2,2.0,4,0.5,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1a0ba3dd4e4f020cc0ae09ee5c47e892,1,180.0,1,6.0,6,3.0,3,0,0,1,0,0,0,1,0,0,0,0,0,0
1a18309bea15d2bf7903889761a17f06,1,2069.5,2,4.0,8,3.0,6,1,0,0,0,0,0,0,0,0,1,1,0,0
1a20f83f81baefe2307f184b72dbcc16,2,150.0,4,3.75,15,1.5,6,0,0,1,0,0,0,0,1,0,1,0,0,0
1a2879ad0919d57d0554982db9dca13b,1,77.25,4,3.25,13,0.75,3,0,0,1,0,0,1,0,0,0,1,1,0,0
1a303f413220e5baea422710076cf4be,90,47.75,4,3.0,12,0.75,3,0,0,1,0,0,0,1,1,0,1,0,0,0
1a30f71b3901df4a053ed7c973a6f3e9,1,86.0,1,3.0,3,3.0,3,1,0,0,0,0,0,0,0,0,1,0,0,0
1a343eeb7a50002c6231c77d4d8590a5,1,29.0,1,1.0,1,1.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
1a356a01b56e04ca571a6533c22eff15,1,381.0,1,2.0,2,2.0,2,0,0,1,0,0,0,1,0,0,0,0,0,0
1a357fdc3d62b41357004d9e140e8b8c,1,1.0,2,1.0,2,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1a465fb63985c667758df2a0e461a8c5,1,36.5,2,2.0,4,0.5,1,1,0,0,0,0,0,0,0,0,1,1,0,0
1a51d46dae38674f48dac76f9003e56a,1,15.5,2,1.0,2,0.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1a58b250d46a0b937d607b4f8fc931d9,1,164.0,1,3.0,3,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1a6536635e553152a9c09c228b555f2b,1,15.5,2,1.0,2,0.5,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1a65f0dbeba85eb8651a4daee8c9fd86,1,113.0,1,2.0,2,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1a700a0edc378f6e58dba9ac42761f39,355,244.33,9,2.22,20,1.78,16,1,0,1,0,0,0,1,0,0,0,1,0,0
1a71a745a816944eec3adeaef516c550,1,253.0,1,7.0,7,2.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
1a73d872cde7ce687a1a5b5dd94fcb42,2,189.5,2,3.0,6,1.5,3,0,1,0,0,0,0,1,0,0,0,0,0,0
1a798302ccbc7b419f0f409ca68ac81a,5,99.25,4,2.5,10,1.25,5,1,1,0,0,0,0,0,0,0,1,1,0,0
1a79d147fa8c2a168b2df7afb3e868c8,1,40.0,1,2.0,2,1.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
1a7a8b668e79a28f46f29b540c89ba53,1,84.0,1,2.0,2,2.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
1a7e8a8fd52c49932a08d8109e465faf,1,44.0,1,3.0,3,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1a83002e737531cf56cee6e647dde036,1,334.0,1,2.0,2,2.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
1ab15b263d25e457fbd247e8d03a4fa1,1,374.0,2,1.5,3,1.5,3,1,0,0,0,0,0,1,0,0,0,0,0,0
1ab49a17e78748ec1c97738a4108358b,1,265.0,1,1.0,1,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1ab7460e1a56fcc7107d2f05f54cc1c4,170,449.8,5,7.8,39,1.0,5,1,0,1,0,0,0,1,0,0,0,0,0,0
1acae3dac9460843acbfa72dc6e94d36,380,119.79,24,3.21,77,0.96,23,1,0,1,0,0,0,1,0,1,0,1,0,0
1ae0fb5bda742338c180844c72792f42,285,638.42,12,3.33,40,1.25,15,1,0,1,0,0,1,1,0,0,0,1,0,0
1b05c960c04c559fabab41fefa2a1750,81,122.78,9,2.89,26,1.33,12,0,0,1,0,1,1,1,0,0,1,0,0,0
1b09b16fcf48512232e95fb0e4d7a85f,1,34.0,1,2.0,2,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1b19be21400e85936f57a7c1d8c1d49c,2,1713.6,5,15.0,75,5.4,27,0,0,1,0,0,0,0,1,0,1,1,0,0
1b2256c9081c0df74777bf16c68755da,53,482.14,14,5.07,71,2.29,32,0,0,1,0,0,0,1,0,0,0,0,0,0
1b2798cfb30d0fc746ed4097e1db10d8,2,74.0,2,3.0,6,1.0,2,0,0,1,0,0,0,1,0,0,0,0,0,0
1b2b23cd7a809041f91b27b4a48191d1,1,721.0,1,2.0,2,2.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
1b2f8a38f7f8361719842340bd7513fc,1,1.0,3,1.0,3,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1b3e1fa608ecec0abb37cd3968212f63,1,1.0,2,1.0,2,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1b41f7a3124683ad87a57c3268aad8ae,108,37.0,5,1.6,8,1.0,5,1,0,1,0,0,0,1,1,0,0,0,0,0
1b4d6f927f98b87cdbc4ebd0205a7355,1,15.5,2,1.0,2,0.5,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1b4f08d7b600cf17786c75fad9a82c12,406,260.29,7,2.71,19,0.86,6,1,0,0,0,0,1,1,0,1,0,1,0,0
1b50bc3b5fa43a30926f93a32f5e0d8c,327,571.0,11,3.91,43,2.27,25,1,0,0,0,0,1,1,0,0,0,1,0,0
1b5964e9f91b478b0f540071c26196ec,9,10.67,3,0.67,2,0.67,2,0,0,1,0,0,0,1,0,0,0,0,0,0
1b60a9393370194de85d4fe48efafc3c,192,390.38,8,2.75,22,1.0,8,1,0,0,0,0,0,1,0,0,1,1,0,0
1b614ce575f7d6862659a128bab326f0,1,135.0,1,5.0,5,2.0,2,0,0,1,0,0,1,0,0,0,0,0,0,0
1b716de058c704b838bec21ea4e605ac,18,913.25,4,15.25,61,4.5,18,1,0,0,0,0,0,1,0,0,1,1,0,1
1b75ab59f857128dc10e8959d28901f7,4,252.4,5,1.0,5,1.0,5,1,0,0,0,0,0,1,0,0,0,0,0,0
1b78e394dd7307f22365269aa3996b7f,1,87.0,1,3.0,3,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1b7b34d9eb23139e36acc226654356d2,1,1.0,3,0.67,2,0.33,1,0,0,1,0,0,1,1,0,0,0,0,0,0
1ba84216f0a961b534e6376645a2b2e8,112,125.71,21,2.81,59,1.57,33,1,0,1,0,0,0,1,1,0,0,0,1,0
1badbcad5382aca449175547b346f54e,3,916.0,3,10.33,31,2.0,6,0,0,1,0,0,0,0,0,0,1,1,0,0
1bc26ad67836b3f9a2386b7ae9b40013,1,73.0,1,2.0,2,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1bd3188b56588094c71415f69a19cc9e,411,411.62,13,4.92,64,1.85,24,0,0,1,0,0,0,1,0,0,1,0,0,0
1bd652d7d00048fdcb04dd21a54f4b52,1,83.0,1,3.0,3,1.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1bdb44a7d79222889367bdf5cf628689,1,1367.0,1,21.0,21,8.0,8,1,0,0,0,0,0,0,0,0,1,1,0,0
1bfc7bc170a44930a297bdf6db12fd84,2,313.0,9,1.44,13,0.22,2,1,0,0,0,0,0,0,0,0,1,1,0,0
1c0f85c31d2a0321c549f96d11553971,1,1.0,2,1.0,2,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1c1fffb9a5ecbaa0f565f242bce948b1,1,80.0,1,2.0,2,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1c2e8217b8e6b27e27e5feac7d3fc1a1,2,1.0,2,1.0,2,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1c5ea6324494edb4fe9890286839b436,1,847.0,1,22.0,22,7.0,7,0,0,1,0,0,0,1,0,0,0,0,0,0
1c5eb53f2a165c1fd30279a2dd7ffcd5,1,125.0,1,3.0,3,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1c67616512d4af0ed974ddb97c4a3470,1,116.0,3,2.33,7,1.0,3,1,0,0,0,0,0,1,1,0,0,0,0,0
1c76e6f665bb3c21496007f8bc3bfc80,172,16.0,3,1.33,4,0.33,1,1,0,0,0,0,0,0,0,0,1,1,0,0
1c835afd0f257cc78d9898ac46236f34,1,1099.0,1,2.0,2,2.0,2,1,0,0,0,0,1,0,0,0,0,1,0,0
1c95e02a8b02efd130b7daa16d972915,1,51.0,2,2.0,4,1.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
1c99428c4a0edaeb0564c653a2c2233a,2,15.5,2,1.0,2,0.5,1,1,0,0,0,0,0,0,0,0,1,1,0,0
1cb42282d14f2648dffd381e7d64c870,3,90.0,4,2.5,10,0.75,3,1,0,0,0,0,0,1,1,0,1,0,0,0
1cb764d6d506c9128ae9383ead8306af,1,2.5,2,1.5,3,0.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
1cbdff3ef7797323ce75424274938eac,1,1679.0,1,2.0,2,2.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
1cc116b55449fccf3fbe4de56e840ff6,1,28.0,1,1.0,1,1.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1cd396a2f08999eef2406b8ff30adad0,3,508.71,14,5.36,75,2.79,39,1,0,0,0,0,0,1,1,0,0,1,0,1
1cd579073b5bcaf44779e6ff59c12365,1,15.5,2,1.0,2,0.5,1,1,0,0,0,0,1,0,0,0,1,0,0,0
1cd8963effe0b1d3792904f223d374b8,1,249.67,3,3.67,11,6.33,19,1,0,0,0,0,0,1,1,0,0,0,1,0
1cf08693a5d58774652bfc71864d5848,1,74.0,1,4.0,4,1.0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
1cfb7fa58a3ce2fdd8a67762a36cb277,1,49.0,1,2.0,2,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1d04884a5eed836274a07c60c04bd7e3,1,357.0,1,5.0,5,2.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
1d0787b454be0947f768af69c086b645,1,11.33,3,1.33,4,0.33,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1d1936cc9874ba4e07f0df9b34bf719d,1,30.0,2,1.0,2,1.0,2,1,0,0,0,0,0,1,0,0,1,0,0,0
1d1b17917099b3d22c0dfd94d15f7e82,2,510.25,16,4.81,77,1.62,26,1,0,0,0,0,0,0,1,0,1,1,0,0
1d24194c480606a841f3750fc417821e,1,345.0,1,2.0,2,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1d24496e38f8ae67060de27954a8fa1a,18,14.5,2,2.0,4,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1d2cfe12b59d6b09fea788dd6e6e22e1,1,13.5,2,1.0,2,0.5,1,1,0,0,0,0,0,1,0,0,0,1,0,0
1d3534c33a707854fa219e403b395448,2,909.0,5,2.8,14,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1d35d22d7a02e439d25797e668174d1d,1,1211.0,1,2.0,2,2.0,2,0,1,0,0,0,0,1,0,0,0,0,0,0
1d3b34519bb9c17dc917c769e14a2c39,1,13.5,2,2.0,4,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1d4755a8b4bc67eb9158273f0aff4fe6,1,15.0,2,1.0,2,0.5,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1d4d3096c7252f8d82e0220df3bb288f,1,30.0,1,1.0,1,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1d53a2e777c8d917189a2cd0c76d0f16,88,166.5,4,2.25,9,1.0,4,1,0,0,0,0,1,1,0,0,1,0,0,0
1d7da4fe7d2c11358106fc923f9a0d65,237,291.5,4,2.5,10,1.5,6,1,0,0,0,0,0,1,0,0,0,1,0,0
1d80e10a35a926e6076ad39d060c006c,1,128.0,1,5.0,5,3.0,3,1,0,0,0,0,0,0,0,0,1,0,0,0
1d8654e95bf13a97e36083bb7ae3df7c,48,251.81,16,4.69,75,1.56,25,0,0,1,0,0,1,1,1,0,0,0,0,0
1d8779c8bc82c832dab04cf7137ac9e3,2,121.75,4,4.5,18,1.75,7,1,0,0,0,0,0,0,0,0,1,0,0,0
1da1cf5abad9a38abf78c29b7a294c5b,1,348.0,1,13.0,13,7.0,7,0,0,1,0,0,0,0,1,0,0,0,0,0
1da53ad4dc49401c7c1bb62651303402,1,203.0,1,4.0,4,4.0,4,0,0,1,0,0,0,1,0,0,0,0,0,0
1da54ce3c46f526ab403a146da32a9ca,1,333.0,1,7.0,7,2.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0
1db33be561bcb5431124bcbb72341b29,2,134.0,4,2.5,10,1.25,5,0,0,1,0,0,0,1,0,1,0,0,0,0
1db449b59076a564f0457b20afbac66d,1,61.0,1,2.0,2,2.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0
1dbba8e7032b5c43c53cfcb57b0fe930,1,1255.0,1,3.0,3,2.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0
1ddcca2a9603c24e16f10d22477c0e63,1,25.0,1,2.0,2,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1de8b4742d551572c2a6a3909f388604,1,30.0,1,1.0,1,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1debb87db5cfab949ed18043b0e82a1e,14,573.0,3,2.33,7,1.33,4,0,0,1,0,0,0,1,1,0,0,0,0,0
1df0fbdc1c507a17bc5b6425fed7c949,156,820.2,10,6.0,60,1.5,15,1,0,0,0,0,0,0,0,0,1,1,0,0
1e1034d8f2396c1c511ccffb4fed3c81,1,416.0,1,3.0,3,2.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
1e1bc77ee39b7fdec7acd532813432ba,10,214.25,4,3.75,15,2.0,8,1,0,1,0,0,0,0,1,0,0,0,0,0
1e258995de4e606205cf76ecce62c04c,180,244.0,3,2.67,8,4.0,12,1,0,1,0,0,0,1,0,0,1,0,1,0
1e2dabbcc02cbb9fd2c82aee23e9c75b,1,1908.0,1,5.0,5,5.0,5,0,0,1,0,0,0,1,0,0,0,0,0,0
1e390b582bd9fdbab831936762ebf4f8,176,159.0,5,2.2,11,0.6,3,1,0,0,0,0,0,1,0,0,0,0,0,0
1e3ea6545ab0f11490e0bccf9b06a42a,1,998.0,1,2.0,2,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1e3ff73463fdc0c67d4da30ac9e6e7a9,2,233.5,4,3.75,15,1.25,5,0,0,1,0,0,0,0,0,0,1,1,0,0
1e4cbcaa8a804757e100182ceea02b68,30,1.0,3,1.0,3,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1e51655e4c7b92abb820d0c0761ec23b,1,51.67,3,4.33,13,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1e7236cbc2e61516affb3aa35e96fb7b,170,343.67,3,3.0,9,1.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0
1e7c366e05088194b0d0bcb6af4234e9,1,67.0,1,2.0,2,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1e806ab45324f228e6afee13c0a264dc,1,258.0,1,2.0,2,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1ec270ab2875c00791b2bd986c8ec382,1,1148.5,2,3.5,7,1.5,3,0,0,1,0,0,0,0,0,0,1,0,0,0
1ed8725f2777147bab69c3e23108f96a,1,34.33,3,2.33,7,0.67,2,1,0,0,0,0,0,0,0,0,1,1,0,0
1efc5d5d43572c9c1e624fa0ad9669fb,185,269.11,18,3.94,71,1.67,30,1,0,1,0,0,1,1,0,0,0,1,0,0
1f06b9aeaa8da237e1ea08c474a08ad1,1,13.5,2,1.0,2,0.5,1,1,0,0,0,0,0,1,0,0,1,0,0,0
1f0cc43982a51efb80be66367cc0cffa,1,77.0,1,2.0,2,1.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
1f1fc04c25502876c5b94ccaa04349d1,1,42.0,2,1.5,3,1.0,2,1,0,0,0,0,0,1,0,0,1,1,0,0
1f2073eb0a51f4a635baf931f8c16e40,1,40.0,1,2.0,2,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1f280a94496866fc2f258dc788f6927e,1,39.0,1,2.0,2,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1f37e4bdb61ed8b6a53445b510c6df43,34,41.25,4,1.75,7,1.0,4,0,0,1,0,0,1,1,0,0,0,0,0,0
1f43d97762f25ab3f52cb485acde40d0,1,41.0,1,2.0,2,1.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1f4be83640af861f0ab883c754cc4d34,59,309.0,11,5.82,64,0.45,5,1,1,1,0,0,0,1,0,0,1,0,0,0
1f505b7eb9c6ba1a0983383c751da198,1,20.33,3,1.0,3,0.67,2,1,0,0,0,0,0,1,0,0,0,0,0,0
1f51e6883f9aa8ac5c38df138c69a6ca,2,71.5,4,1.5,6,0.75,3,1,0,0,0,0,0,0,0,0,1,0,0,0
1f56964785cd8ac366c90f19e8fb3087,1,43.0,1,3.0,3,1.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
1f5e043b519b6afba4fd97181722f095,1,167.0,1,3.0,3,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1f7009c710232a0fa0f5c1d9f85fe7ba,1,125.0,1,2.0,2,2.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
1f73507fb3db7067fc491e289fc8d112,1,78.0,1,2.0,2,1.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
1f7ed9f16348f8d6f4e085670b9af8e4,8,39.0,3,1.0,3,0.67,2,0,0,1,0,0,1,0,0,0,0,0,0,0
1f84d27a97b5ab96de0f02e2c3f61829,1,314.0,1,2.0,2,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1f8c9778cb036e45e2ecfc353675e71b,1,465.0,3,3.67,11,2.33,7,1,0,1,0,0,0,1,0,0,0,0,0,0
1f8ecc1165e05c04311465a927a8f0f5,1,30.0,1,1.0,1,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1fa3e7ea2d95f309126c3580486d2fb6,1,272.0,1,11.0,11,2.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0
1fa50fa4f410c24e19948a7a44f28126,23,85.45,20,2.3,46,0.75,15,1,0,0,0,0,0,1,0,0,1,1,0,0
1fa9f2616b0fc181007f2e7df35ace92,8,17.67,3,1.33,4,0.33,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1fadd61d34013f39f6c9f1151213fd4e,1,30.0,1,1.0,1,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1fb75ad8e4215f386bd2cb2e220c7d1d,1,149.0,1,2.0,2,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1fbe10bc3d58969002c49d9d47da373a,1,840.0,1,3.0,3,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1fc24a05468d6033589e9d6aeb4ef64d,7,521.62,8,4.5,36,2.62,21,0,0,1,0,0,0,1,0,0,0,1,0,0
1fc6908fffd206972b0ac922235d7a68,1,30.0,1,1.0,1,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1fce632a56f08d67e6477183f5114e9c,2,1144.75,4,4.5,18,2.5,10,0,0,1,0,0,0,0,1,0,1,0,0,0
1fd9d2705800594b31d2dffdb25d922b,1,48.0,2,1.5,3,1.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0
1fedb1098ae1064b6453ed9a62c03449,2,265.33,3,5.67,17,2.0,6,0,0,1,0,0,0,1,0,0,0,0,0,0
1ff4c366ff96083eb3d098706ec34562,2,179.5,2,3.0,6,0.5,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1ff9f58bb3cd40496292ac7cec9cf695,1,54.0,1,2.0,2,1.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
20020ec13a93e67919c9b8feedb543f1,1,455.5,2,2.5,5,2.5,5,0,0,1,0,0,0,1,0,0,0,0,0,0
2009ae65a9a1e11421a7b9ac9dce0928,199,32.0,3,2.67,8,0.33,1,1,0,1,0,0,0,1,1,0,1,0,0,0
201299cab88f5f1fa667cc22d508de08,2,13.0,2,1.0,2,0.5,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2015912cfe7f8bbabe7243969f614643,1,1.0,2,1.0,2,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
202623321c0eb487f6f4cf47eb254588,1,157.0,1,2.0,2,2.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
20420f96d9fbdbc8fad3ea27d0666715,1,41.0,1,2.0,2,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
204bb4c23148886c45ff189025810312,9,10.67,3,1.0,3,0.33,1,0,0,1,0,0,0,1,0,0,0,0,0,0
206ac47a817ebcab88246cc5470ce813,1,154.0,1,6.0,6,2.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0
2079b07366eb718be4d5a2a900680b7f,24,119.62,8,1.62,13,0.75,6,0,0,1,0,0,0,1,0,0,1,0,0,0
20836fd416b07a292e5dc2cebcb31bde,225,224.5,2,2.5,5,2.0,4,1,0,0,0,0,0,1,0,0,0,0,0,0
2085a6635abeed8118965b8068cc804f,5,480.92,13,5.31,69,1.46,19,1,0,0,0,0,0,0,1,0,1,1,0,1
208dd66a05870d59fd216da1bc981ade,2,3430.25,4,19.25,77,7.75,31,1,0,0,0,0,0,0,0,0,1,1,0,0
2093361afda35b82d0e3da889ebeb9f5,1,26.0,1,1.0,1,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
20b549cb1f525b4986d45ac25f960645,122,23.0,2,2.0,4,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
20b9c3431f38267989db977dc00aea7a,1,15.0,2,1.0,2,0.5,1,1,0,0,0,0,0,1,0,0,1,0,0,0
20c397ff159e0c4d227a03c2494534d3,1,380.0,1,2.0,2,2.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0
20c683077dede29bd778e4c82e1d65ba,1,163.0,1,3.0,3,2.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0
20ea74b3893dfbd8a5e115fde69751e8,2,15.5,2,1.0,2,0.5,1,0,0,1,0,0,1,0,0,0,1,0,0,0
20ec832ab0c87ca0ced7fc1437f54b10,1,305.0,1,3.0,3,2.0,2,0,0,1,0,0,0,1,0,0,0,0,0,0
20eea5a79e1d6168d787f292920d7786,377,417.5,4,8.75,35,2.75,11,0,0,1,0,0,0,1,0,0,1,0,0,0
20f2c140300370f8674346b53e6810c4,1,38.0,1,2.0,2,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
20fcd63eb657eee99d84de9d3b20b24a,331,39.43,7,2.29,16,0.57,4,1,0,1,0,0,1,1,0,0,0,0,0,0
20feac47e6d709712ab8a0453e1876c3,171,562.83,6,2.67,16,2.17,13,1,0,1,0,0,0,1,0,0,0,1,0,0
